time,open,high,low,close,volume
2025-04-01 22:00:00+00:00,149.391,149.646,149.382,149.618,6257
2025-04-01 23:00:00+00:00,149.617,149.631,149.524,149.591,1943
2025-04-02 00:00:00+00:00,149.583,149.651,149.514,149.642,539
2025-04-02 01:00:00+00:00,149.642,149.882,149.64,149.818,2447
2025-04-02 02:00:00+00:00,149.811,149.863,149.739,149.744,2819
2025-04-02 03:00:00+00:00,149.747,149.913,149.683,149.793,8021
2025-04-02 04:00:00+00:00,149.792,149.953,149.773,149.857,5574
2025-04-02 05:00:00+00:00,149.856,149.888,149.754,149.787,3702
2025-04-02 06:00:00+00:00,149.786,149.79,149.706,149.744,2941
2025-04-02 07:00:00+00:00,149.742,149.914,149.72,149.895,2986
2025-04-02 08:00:00+00:00,149.896,149.948,149.825,149.888,3257
2025-04-02 09:00:00+00:00,149.881,149.999,149.72,149.756,4924
2025-04-02 10:00:00+00:00,149.754,149.82,149.625,149.667,7349
2025-04-02 11:00:00+00:00,149.672,149.673,149.518,149.654,6068
2025-04-02 12:00:00+00:00,149.652,149.712,149.421,149.443,5839
2025-04-02 13:00:00+00:00,149.442,149.477,149.308,149.4,7119
2025-04-02 14:00:00+00:00,149.398,149.427,149.189,149.219,5301
2025-04-02 15:00:00+00:00,149.215,149.398,149.094,149.174,8533
2025-04-02 16:00:00+00:00,149.172,149.56,149.146,149.489,10322
2025-04-02 17:00:00+00:00,149.478,149.782,149.478,149.691,11589
2025-04-02 18:00:00+00:00,149.69,150.083,149.629,149.988,10967
2025-04-02 19:00:00+00:00,149.988,150.249,149.947,150.185,7831
2025-04-02 20:00:00+00:00,150.185,150.199,150.058,150.129,6955
2025-04-02 21:00:00+00:00,150.133,150.162,149.918,149.924,7641
2025-04-02 22:00:00+00:00,149.924,150.08,149.912,150.025,6571
2025-04-02 23:00:00+00:00,150.024,150.483,149.192,149.2,15488
2025-04-03 00:00:00+00:00,149.2,149.229,148.629,148.651,1659
2025-04-03 01:00:00+00:00,148.679,148.689,148.155,148.404,8868
2025-04-03 02:00:00+00:00,148.394,148.398,147.678,147.875,12488
2025-04-03 03:00:00+00:00,147.879,148.329,147.685,147.88,18090
2025-04-03 04:00:00+00:00,147.878,148.1,147.536,147.745,13114
2025-04-03 05:00:00+00:00,147.749,147.88,147.51,147.782,8774
2025-04-03 06:00:00+00:00,147.783,147.79,147.109,147.265,7648
2025-04-03 07:00:00+00:00,147.266,147.551,147.199,147.545,6727
2025-04-03 08:00:00+00:00,147.545,147.636,146.964,147.004,9091
2025-04-03 09:00:00+00:00,147.008,147.383,146.816,146.83,14322
2025-04-03 10:00:00+00:00,146.831,147.462,146.799,147.258,11372
2025-04-03 11:00:00+00:00,147.258,147.357,146.678,146.81,8699
2025-04-03 12:00:00+00:00,146.805,146.851,146.294,146.554,9371
2025-04-03 13:00:00+00:00,146.55,146.742,146.252,146.7,11004
2025-04-03 14:00:00+00:00,146.699,146.764,146.012,146.038,10417
2025-04-03 15:00:00+00:00,146.037,146.355,145.743,145.885,13019
2025-04-03 16:00:00+00:00,145.885,146.079,145.518,145.532,18770
2025-04-03 17:00:00+00:00,145.525,145.908,145.177,145.425,17142
2025-04-03 18:00:00+00:00,145.426,146.248,145.354,146.041,16541
2025-04-03 19:00:00+00:00,146.038,146.421,146.005,146.15,15621
2025-04-03 20:00:00+00:00,146.151,146.269,146.0,146.082,13824
2025-04-03 21:00:00+00:00,146.082,146.476,145.959,146.417,12178
2025-04-03 22:00:00+00:00,146.414,146.51,146.206,146.247,13817
2025-04-03 23:00:00+00:00,146.247,146.302,146.025,146.025,5261
2025-04-04 00:00:00+00:00,146.026,146.026,145.886,145.907,190
2025-04-04 01:00:00+00:00,145.915,146.003,145.532,145.625,5164
2025-04-04 02:00:00+00:00,145.62,146.26,145.613,146.249,7631
2025-04-04 03:00:00+00:00,146.246,146.401,145.808,145.959,12530
2025-04-04 04:00:00+00:00,145.956,146.397,145.88,146.057,11203
2025-04-04 05:00:00+00:00,146.059,146.289,145.985,146.122,8419
2025-04-04 06:00:00+00:00,146.121,146.174,145.615,145.657,8370
2025-04-04 07:00:00+00:00,145.657,145.792,145.352,145.42,8652
2025-04-04 08:00:00+00:00,145.421,145.886,145.294,145.849,9507
2025-04-04 09:00:00+00:00,145.85,146.154,145.767,146.034,12256
2025-04-04 10:00:00+00:00,146.034,146.295,145.789,146.266,16385
2025-04-04 11:00:00+00:00,146.266,146.479,146.142,146.402,14319
2025-04-04 12:00:00+00:00,146.405,146.543,146.266,146.322,12370
2025-04-04 13:00:00+00:00,146.321,146.364,145.026,145.105,21532
2025-04-04 14:00:00+00:00,145.105,145.458,144.542,145.395,21018
2025-04-04 15:00:00+00:00,145.386,145.638,145.013,145.591,22200
2025-04-04 16:00:00+00:00,145.593,145.787,145.166,145.706,22310
2025-04-04 17:00:00+00:00,145.706,145.87,145.037,145.518,19853
2025-04-04 18:00:00+00:00,145.51,146.224,145.497,145.914,22876
2025-04-04 19:00:00+00:00,145.922,146.776,145.85,146.707,20203
2025-04-04 20:00:00+00:00,146.711,147.359,146.522,147.243,17158
2025-04-04 21:00:00+00:00,147.244,147.43,146.636,146.887,17046
2025-04-04 22:00:00+00:00,146.89,147.283,146.666,146.822,19455
2025-04-04 23:00:00+00:00,146.822,146.993,146.739,146.864,8829
2025-04-07 00:00:00+00:00,145.448,145.591,145.318,145.573,643
2025-04-07 01:00:00+00:00,145.59,145.674,144.983,145.15,12032
2025-04-07 02:00:00+00:00,145.151,145.43,144.809,145.429,14635
2025-04-07 03:00:00+00:00,145.428,145.839,145.173,145.81,21077
2025-04-07 04:00:00+00:00,145.811,146.337,145.777,146.181,18067
2025-04-07 05:00:00+00:00,146.179,146.845,146.091,146.616,15090
2025-04-07 06:00:00+00:00,146.615,146.623,146.19,146.282,12129
2025-04-07 07:00:00+00:00,146.282,146.462,145.803,145.876,11948
2025-04-07 08:00:00+00:00,145.874,146.244,145.684,145.735,14281
2025-04-07 09:00:00+00:00,145.735,145.937,145.109,145.381,17953
2025-04-07 10:00:00+00:00,145.381,145.799,145.063,145.786,22358
2025-04-07 11:00:00+00:00,145.782,146.365,145.694,146.209,17515
2025-04-07 12:00:00+00:00,146.208,146.331,145.815,146.016,13811
2025-04-07 13:00:00+00:00,146.016,146.617,146.007,146.23,16297
2025-04-07 14:00:00+00:00,146.224,146.487,146.126,146.372,17588
2025-04-07 15:00:00+00:00,146.38,147.044,146.376,146.974,20509
2025-04-07 16:00:00+00:00,146.972,147.084,146.501,147.055,20469
2025-04-07 17:00:00+00:00,147.054,147.98,146.917,147.565,26080
2025-04-07 18:00:00+00:00,147.565,147.969,147.12,147.956,22845
2025-04-07 19:00:00+00:00,147.959,148.1,147.802,147.932,19023
2025-04-07 20:00:00+00:00,147.933,148.142,147.672,147.929,18538
2025-04-07 21:00:00+00:00,147.929,148.119,147.733,147.852,16512
2025-04-07 22:00:00+00:00,147.85,148.012,147.513,147.937,18116
2025-04-07 23:00:00+00:00,147.934,148.134,147.759,147.784,7916
2025-04-08 00:00:00+00:00,147.793,147.877,147.675,147.701,433
2025-04-08 01:00:00+00:00,147.703,148.11,147.7,147.879,4561
2025-04-08 02:00:00+00:00,147.882,148.115,147.727,147.79,8481
2025-04-08 03:00:00+00:00,147.788,147.964,147.496,147.599,16379
2025-04-08 04:00:00+00:00,147.602,147.701,147.399,147.536,15668
2025-04-08 05:00:00+00:00,147.534,147.545,147.245,147.317,8823
2025-04-08 06:00:00+00:00,147.318,147.623,147.263,147.587,7929
2025-04-08 07:00:00+00:00,147.588,147.762,147.442,147.754,9279
2025-04-08 08:00:00+00:00,147.755,147.792,147.568,147.598,8439
2025-04-08 09:00:00+00:00,147.597,147.599,147.219,147.237,11428
2025-04-08 10:00:00+00:00,147.237,147.405,146.962,147.39,15202
2025-04-08 11:00:00+00:00,147.392,147.479,147.017,147.421,11325
2025-04-08 12:00:00+00:00,147.414,147.51,147.101,147.186,10159
2025-04-08 13:00:00+00:00,147.187,147.267,146.848,146.869,9425
2025-04-08 14:00:00+00:00,146.869,147.177,146.763,146.898,13987
2025-04-08 15:00:00+00:00,146.895,146.962,146.665,146.817,14383
2025-04-08 16:00:00+00:00,146.816,147.397,146.656,147.347,17983
2025-04-08 17:00:00+00:00,147.348,147.665,147.212,147.334,17412
2025-04-08 18:00:00+00:00,147.333,147.381,146.791,147.017,16276
2025-04-08 19:00:00+00:00,147.018,147.088,146.49,146.525,17317
